t,x3,dx3_dt,x1,x2
0.0,-0.005883400573076859,0.009079797578051338,1.0064604534342874,-0.011081746964847466
0.0306122448979591,0.007283985696777665,0.03258718800527842,0.993181918798247,0.03372874737937925
0.0612244897959183,0.0003870171423321822,0.04902348997686427,0.9331696214293681,0.049330818593376916
0.0918367346938775,0.01767847401612502,0.08395813687382511,0.917906547639081,0.09892091372346928
0.1224489795918367,-0.016672659796676148,0.12112573920597045,0.885304985933468,0.11268748527537113
0.1530612244897959,0.002299340186945189,0.12378846564803171,0.8629653768611851,0.1551856876358316
0.183673469387755,0.024968896630217216,0.1655125202354058,0.830286932774097,0.1468552487753641
0.2142857142857142,0.012117315977409665,0.1680748915871206,0.7865891813410073,0.16570843540517147
0.2448979591836734,0.01990655792872137,0.1899526825301571,0.7841011473340476,0.1953307729603616
0.2755102040816326,0.031500293414115095,0.20335196577481093,0.7395504697905615,0.20341331055422057
0.3061224489795918,0.028580544248738647,0.23005955080021395,0.7453889400239002,0.2347845939880273
0.336734693877551,0.0530091400331427,0.2391269824420669,0.7088785918767845,0.23299121225992112
0.3673469387755101,0.03794295736926559,0.2643311766597042,0.6908223034307912,0.2419492367184169
0.3979591836734694,0.052741552253351455,0.258634180000076,0.6721198642752956,0.27797859307510836
0.4285714285714285,0.06589183377037997,0.2566641930722277,0.6495469391620107,0.27762758921909225
0.4591836734693877,0.07583367739398539,0.2838449032517615,0.6339719961873992,0.29078092606800854
0.4897959183673469,0.08686496834648233,0.30426482437362196,0.6084499895215802,0.2952725540621858
0.5204081632653061,0.1102383907323906,0.31488298889835115,0.6025428679716944,0.3215504806545375
0.5510204081632653,0.11128911542128961,0.3268983978433396,0.5605623637122777,0.3196560497719382
0.5816326530612245,0.11403965071881964,0.3419311093863145,0.5682553515037536,0.3188498165693846
0.6122448979591837,0.12965348274965294,0.33362485433381966,0.5466697321678341,0.32175961630558075
0.6428571428571428,0.13978373556003953,0.33575235400357817,0.528607059236438,0.3307900158452388
0.673469387755102,0.14076895431166941,0.3551869120071677,0.499416446587462,0.3336709477930802
0.7040816326530612,0.15669731705328413,0.3405084589597076,0.48570922134036465,0.34927812242365014
0.7346938775510203,0.15289396789353954,0.3423250116189774,0.5001916953985458,0.3569993845578039
0.7653061224489796,0.17132974941821388,0.3601953150595912,0.4708647575520238,0.3659573084778316
0.7959183673469388,0.1884760268181106,0.3688494943258655,0.4307834303403635,0.3485214359933791
0.826530612244898,0.20242302269582588,0.3649452969762718,0.428448906796658,0.3642431615608255
0.8571428571428571,0.2056510632395221,0.3609659246676499,0.43462275667033384,0.3728248905788075
0.8877551020408163,0.21307566765802255,0.35480158690891056,0.40746789358369995,0.36510663851738234
0.9183673469387756,0.227662940935672,0.37699579527701094,0.4026426017466518,0.37065022194775854
0.9489795918367346,0.2328005223807283,0.37907574041847797,0.35892956786277475,0.3757433877631339
0.979591836734694,0.2660511316627687,0.36351145376639027,0.38818562224724323,0.36720449010962647
1.010204081632653,0.26858265104411183,0.37130300007799655,0.39599970290331865,0.38135205128478444
1.0408163265306123,0.2862185877270448,0.35851143949250286,0.3545891381763644,0.35950824342005094
1.0714285714285714,0.2986666622951709,0.36845483052789063,0.33125906861097604,0.3678614066047271
1.1020408163265305,0.2931700165636426,0.36767074956927326,0.3235864482196439,0.3664334636895059
1.1326530612244898,0.32035921813098106,0.3644525573593622,0.3182535205380327,0.3670158394891879
1.163265306122449,0.3309800047927092,0.3524695782520726,0.3150569720113811,0.3767168191410642
1.193877551020408,0.34085368665662874,0.3624283774997727,0.3094294220100269,0.3663758005941272
1.2244897959183674,0.3537096029977143,0.33968875132395626,0.27836377932346523,0.3699763589286181
1.2551020408163265,0.3421173770808123,0.3618046736668505,0.28152004728759183,0.34782739485369846
1.2857142857142856,0.37159621954878935,0.35746048010276626,0.29755355947804835,0.34920203302024166
1.316326530612245,0.3933565351896327,0.35644998649850773,0.2615085898409671,0.360918221929837
1.346938775510204,0.3953881811336447,0.3505891410266536,0.2627014493972277,0.3442608377676178
1.3775510204081631,0.39216173677070154,0.35497347012344466,0.24996194934840166,0.3465782184027279
1.4081632653061225,0.4138141940298862,0.3470371801215025,0.23030646054615134,0.35724681753821297
1.4387755102040816,0.42272614456241947,0.3392329059609216,0.24153469841914146,0.34362486052529173
1.469387755102041,0.4395802539159981,0.34339665301187783,0.23725201897849307,0.35152675534764355
1.5,0.4510354413659434,0.33306095481298936,0.21190597554672286,0.3513437963463202
1.6,0.47267781943583936,0.31832455630111645,0.1845220482183233,0.3264403614878428
1.7714285714285716,0.5300500095498403,0.2862148569165267,0.17460559063200765,0.2963840870720071
1.942857142857143,0.6052105179509821,0.2727069398663741,0.1389401470126441,0.2696527895447391
2.1142857142857143,0.6368803990115188,0.25143633923535696,0.11348512748124144,0.2622336472792099
2.2857142857142856,0.6520537458981399,0.23869114186530807,0.11951668551091808,0.2381061147311695
2.4571428571428573,0.7101502218750694,0.21926381418329544,0.10276262956006439,0.22266215161441164
2.628571428571429,0.742471403671068,0.1987903521555604,0.06331450614781069,0.19751437405667363
2.8,0.7589079217774647,0.16654424376433094,0.029996428808618126,0.17422876454432182
2.9714285714285715,0.7901615929392587,0.1632628885501964,0.05515017665756003,0.16339239534516803
3.1428571428571432,0.8103867623154604,0.14599821582041794,0.06422148023262576,0.14325593844814055
3.3142857142857145,0.8510401335735154,0.12220511765258996,0.03110752781911326,0.1281210646156557
3.4857142857142858,0.8475434365490554,0.10258702921359433,0.01292058586074948,0.09972801668965167
3.657142857142857,0.8862715161783411,0.09938395048180702,0.026328054976346726,0.0960340266602225
3.8285714285714287,0.8762073516528878,0.07944945369966835,0.0149454095987404,0.0765844796002321
4.0,0.9144457800829742,0.0646197141971632,0.01227841023167289,0.05235409500512114
4.171428571428572,0.9172787653594783,0.053469548426791996,0.016224108219728136,0.05483684343650355
4.342857142857143,0.9316042149247898,0.054993294018228465,0.029721473635473408,0.061412331430183834
4.514285714285714,0.9212307703985081,0.036764585042162415,0.011511457482602532,0.04011499399926299
4.685714285714286,0.917880137065067,0.05669169253134314,0.016442189408622677,0.048405998127923414
4.857142857142858,0.94841802946355,0.0420015849087208,0.0007403196409104841,0.03977339020079841
5.0285714285714285,0.9513307513487936,0.04807209385471754,-0.009148159497134448,0.04523204764426571
5.2,0.9661957249065519,0.02377883766858349,0.0071899549685752835,0.036006987693785214
5.371428571428572,0.9840633237927592,0.02808374315024202,-0.004255130197344773,0.025508614156564587
5.542857142857143,0.9925563329296689,0.035165738567519436,0.013010276505805086,0.029645827913617064
5.7142857142857135,0.9848519476093914,0.0304230543908665,-0.0012592406063128524,0.0052846453880177405
5.885714285714286,0.9815592120791374,0.00816991508869269,-0.0077651155820083455,0.009142945190590283
6.057142857142857,1.0083352186917551,0.015534230009067743,0.005964015248882381,0.0019493555982667589
6.2285714285714295,0.96730823662065,0.004088565406282841,0.016357097806040083,0.015621846498236112
6.4,0.9936910911028699,0.018015576204816613,-0.004248549799204977,0.024509571652529677
6.571428571428571,0.9830723209818282,0.02325766867218013,0.005827279507748807,-0.008695106462908622
6.742857142857144,0.9833869485134022,-0.009900135421015047,0.012816528040828487,0.007701895699681989
6.914285714285715,0.9698525074094784,0.010624829081071784,-0.004374934696734701,-0.007970698286458033
7.085714285714285,1.010011586547832,0.007001807354261287,-0.0020951908945739256,0.0019347008834353294
7.257142857142858,0.9790442649448415,-0.007929381946210096,0.013556001162700433,0.00037727835177380886
7.428571428571429,0.9952121063389947,-0.016030671000794146,-0.012584983448797656,0.010510758959964128
7.6,0.9994703340010531,0.021337785818301255,0.013932313085339163,0.0014969241062098692
7.771428571428572,1.0010282071848275,0.00011147369067176019,0.020971918528989286,0.014767655080226497
7.942857142857143,0.9985181373703671,0.004825849356460814,0.014805314903111079,0.008617679978835772
8.114285714285714,1.012857594553232,-0.019508117413343334,0.004912606383211282,-0.00272598679756845
8.285714285714286,1.015221786414642,0.01755305135659639,0.0005812870679528666,0.017445374272808418
8.457142857142857,1.0158210585621972,0.002540897546460973,0.024932593534846875,0.0014834193005022753
8.628571428571428,0.9961296749784395,0.010203854248530535,-0.0033579201559088383,0.0023985261206360383
8.8,1.0126144129595347,0.0015202591720641034,-0.01679831729867008,0.005001264528383367
8.971428571428572,0.9917686290245418,0.00979327818419406,0.0070897657319480565,0.01585457009291382
9.142857142857142,1.007988838062665,0.011881352753471748,-0.006583392573006133,0.009018774875796125
9.314285714285717,1.0187540289762649,-0.0060465430308331725,0.018087910779074484,-0.004653544856478805
9.485714285714286,0.9906832465712718,0.003682766825242081,0.007235382747822993,0.00983826363141635
9.657142857142857,0.9896994033060373,0.004963988718825603,-0.006791160974887153,-0.014270634814423068
9.828571428571427,0.9901273345638018,-0.006978111262943882,0.005270361487781126,0.012053029027300986
10.0,0.9847666712455121,0.003974949366149057,-0.011721058026042135,0.006746192714208503
